hcp_id,month_id,brand,nrx,trx
H052,2025-10,Competitor_B,4,17
H053,2025-10,Apexacare,9,42
H053,2025-10,Competitor_A,5,25
H053,2025-10,Competitor_B,7,23
H054,2025-10,Apexacare,9,34
H054,2025-10,Competitor_A,10,37
H054,2025-10,Competitor_B,12,37
H055,2025-10,Apexacare,13,49
H055,2025-10,Competitor_A,6,23
H055,2025-10,Competitor_B,5,18
H056,2025-10,Apexacare,15,72
H056,2025-10,Competitor_A,12,58
H056,2025-10,Competitor_B,12,50
H057,2025-10,Apexacare,10,42
H057,2025-10,Competitor_A,4,17
H057,2025-10,Competitor_B,4,16
H058,2025-10,Apexacare,9,46
H058,2025-10,Competitor_A,8,40
H058,2025-10,Competitor_B,7,33
H059,2025-10,Apexacare,17,62
H059,2025-10,Competitor_A,10,36
H059,2025-10,Competitor_B,10,34
H060,2025-10,Apexacare,16,61
H060,2025-10,Competitor_A,17,64
H060,2025-10,Competitor_B,13,45
H061,2025-10,Apexacare,15,63
H061,2025-10,Competitor_A,16,65
H061,2025-10,Competitor_B,16,61
H062,2025-10,Apexacare,6,27
H062,2025-10,Competitor_A,3,15
H062,2025-10,Competitor_B,5,15
H063,2025-10,Apexacare,4,20
H063,2025-10,Competitor_A,3,18
H063,2025-10,Competitor_B,4,16
H064,2025-10,Apexacare,16,66
H064,2025-10,Competitor_A,8,33
H064,2025-10,Competitor_B,7,29
H065,2025-10,Apexacare,16,72
H065,2025-10,Competitor_A,12,55
H065,2025-10,Competitor_B,12,53
H066,2025-10,Apexacare,15,52
H066,2025-10,Competitor_A,15,51
H066,2025-10,Competitor_B,15,50
H067,2025-10,Apexacare,3,17
H067,2025-10,Competitor_A,7,37
H067,2025-10,Competitor_B,7,30
H068,2025-10,Apexacare,2,11
H068,2025-10,Competitor_A,1,9
H068,2025-10,Competitor_B,3,10
H069,2025-10,Apexacare,18,69
H069,2025-10,Competitor_A,15,59
H069,2025-10,Competitor_B,14,52
H070,2025-10,Apexacare,11,58
H070,2025-10,Competitor_A,7,38
H070,2025-10,Competitor_B,7,32
H071,2025-10,Apexacare,6,33
H071,2025-10,Competitor_A,4,23
H071,2025-10,Competitor_B,6,24
H072,2025-10,Apexacare,7,32
H072,2025-10,Competitor_A,5,26
H072,2025-10,Competitor_B,6,26
H073,2025-10,Apexacare,6,22
H073,2025-10,Competitor_A,4,16
H073,2025-10,Competitor_B,4,13
H074,2025-10,Apexacare,20,72
H074,2025-10,Competitor_A,18,65
H074,2025-10,Competitor_B,18,61
H075,2025-10,Apexacare,7,31
H075,2025-10,Competitor_A,6,27
H075,2025-10,Competitor_B,8,26
H076,2025-10,Apexacare,4,17
H076,2025-10,Competitor_A,8,34
H076,2025-10,Competitor_B,10,34
H077,2025-10,Apexacare,8,32
H077,2025-10,Competitor_A,12,44
H077,2025-10,Competitor_B,9,32
H078,2025-10,Apexacare,3,14
H078,2025-10,Competitor_A,2,11
H078,2025-10,Competitor_B,3,11
H079,2025-10,Apexacare,4,17
H079,2025-10,Competitor_A,4,19
H079,2025-10,Competitor_B,4,15
H080,2025-10,Apexacare,10,54
H080,2025-10,Competitor_A,5,27
H080,2025-10,Competitor_B,6,24
H081,2025-10,Apexacare,15,61
H081,2025-10,Competitor_A,14,58
H081,2025-10,Competitor_B,11,41
H082,2025-10,Apexacare,24,84
H082,2025-10,Competitor_A,17,61
H082,2025-10,Competitor_B,17,55
H083,2025-10,Apexacare,21,89
H083,2025-10,Competitor_A,8,37
H083,2025-10,Competitor_B,10,36
H084,2025-10,Apexacare,2,9
H084,2025-10,Competitor_A,0,4
H084,2025-10,Competitor_B,2,4
H085,2025-10,Apexacare,14,59
H085,2025-10,Competitor_A,8,36
H085,2025-10,Competitor_B,9,31
H086,2025-10,Apexacare,8,43
H086,2025-10,Competitor_A,9,44
H086,2025-10,Competitor_B,9,39
H087,2025-10,Apexacare,12,57
H087,2025-10,Competitor_A,12,57
H087,2025-10,Competitor_B,12,46
H088,2025-10,Apexacare,10,48
H088,2025-10,Competitor_A,4,23
H088,2025-10,Competitor_B,5,19
H089,2025-10,Apexacare,13,46
H089,2025-10,Competitor_A,20,72
H089,2025-10,Competitor_B,18,62
H090,2025-10,Apexacare,15,55
H090,2025-10,Competitor_A,13,49
H090,2025-10,Competitor_B,10,36
H091,2025-10,Apexacare,25,94
H091,2025-10,Competitor_A,14,55
H091,2025-10,Competitor_B,14,49
H092,2025-10,Apexacare,11,51
H092,2025-10,Competitor_A,11,51
H092,2025-10,Competitor_B,9,38
H093,2025-10,Apexacare,15,55
H093,2025-10,Competitor_A,13,49
H093,2025-10,Competitor_B,13,43
H094,2025-10,Apexacare,4,19
H094,2025-10,Competitor_A,6,25
H094,2025-10,Competitor_B,7,22
H095,2025-10,Apexacare,11,41
H095,2025-10,Competitor_A,21,80
H095,2025-10,Competitor_B,22,77
H096,2025-10,Apexacare,6,26
H096,2025-10,Competitor_A,9,40
H096,2025-10,Competitor_B,8,29
H097,2025-10,Apexacare,1,6
H097,2025-10,Competitor_A,1,6
H097,2025-10,Competitor_B,3,7
H098,2025-10,Apexacare,14,52
H098,2025-10,Competitor_A,9,35
H098,2025-10,Competitor_B,9,27
H099,2025-10,Apexacare,8,34
H099,2025-10,Competitor_A,13,53
H099,2025-10,Competitor_B,14,53
H100,2025-10,Apexacare,7,34
H100,2025-10,Competitor_A,8,37
H100,2025-10,Competitor_B,8,31
H101,2025-10,Apexacare,11,45
H101,2025-10,Competitor_A,10,41
H101,2025-10,Competitor_B,9,34
H102,2025-10,Apexacare,9,45
H102,2025-10,Competitor_A,8,41
H102,2025-10,Competitor_B,9,42
H103,2025-10,Apexacare,6,24
H103,2025-10,Competitor_A,2,10
H103,2025-10,Competitor_B,3,10
H104,2025-10,Apexacare,9,48
H104,2025-10,Competitor_A,10,52
H104,2025-10,Competitor_B,9,40
H105,2025-10,Apexacare,21,81
H105,2025-10,Competitor_A,14,53
H105,2025-10,Competitor_B,12,42
H106,2025-10,Apexacare,12,50
H106,2025-10,Competitor_A,12,48
H106,2025-10,Competitor_B,10,35
H107,2025-10,Apexacare,4,20
H107,2025-10,Competitor_A,2,14
H107,2025-10,Competitor_B,3,11
H108,2025-10,Apexacare,9,34
H108,2025-10,Competitor_A,5,21
H108,2025-10,Competitor_B,5,17
H109,2025-10,Apexacare,14,55
H109,2025-10,Competitor_A,17,66
H109,2025-10,Competitor_B,12,47
H110,2025-10,Apexacare,10,51
H110,2025-10,Competitor_A,4,22
H110,2025-10,Competitor_B,6,22
H111,2025-10,Apexacare,10,43
H111,2025-10,Competitor_A,9,41
H111,2025-10,Competitor_B,9,35
H112,2025-10,Apexacare,9,35
H112,2025-10,Competitor_A,6,26
H112,2025-10,Competitor_B,7,23
H113,2025-10,Apexacare,1,6
H113,2025-10,Competitor_A,1,6
H113,2025-10,Competitor_B,1,5
H114,2025-10,Apexacare,12,43
H114,2025-10,Competitor_A,16,59
H114,2025-10,Competitor_B,13,42
H115,2025-10,Apexacare,12,48
H115,2025-10,Competitor_A,6,24
H115,2025-10,Competitor_B,6,18
H116,2025-10,Apexacare,26,89
H116,2025-10,Competitor_A,12,40
H116,2025-10,Competitor_B,9,31
H117,2025-10,Apexacare,2,13
H117,2025-10,Competitor_A,3,15
H117,2025-10,Competitor_B,4,12
H118,2025-10,Apexacare,15,69
H118,2025-10,Competitor_A,8,38
H118,2025-10,Competitor_B,10,37
H119,2025-10,Apexacare,14,49
H119,2025-10,Competitor_A,11,38
H119,2025-10,Competitor_B,9,33
H120,2025-10,Apexacare,10,37
H120,2025-10,Competitor_A,24,86
H120,2025-10,Competitor_B,24,77
H121,2025-10,Apexacare,15,68
H121,2025-10,Competitor_A,13,59
H121,2025-10,Competitor_B,10,43
H122,2025-10,Apexacare,13,51
H122,2025-10,Competitor_A,10,38
H122,2025-10,Competitor_B,10,37
H123,2025-10,Apexacare,9,33
H123,2025-10,Competitor_A,13,48
H123,2025-10,Competitor_B,14,45
H124,2025-10,Apexacare,8,37
H124,2025-10,Competitor_A,9,41
H124,2025-10,Competitor_B,8,30
H125,2025-10,Apexacare,6,28
H125,2025-10,Competitor_A,12,54
H125,2025-10,Competitor_B,14,54
H126,2025-10,Apexacare,6,33
H126,2025-10,Competitor_A,4,21
H126,2025-10,Competitor_B,4,18
H127,2025-10,Apexacare,11,45
H127,2025-10,Competitor_A,8,36
H127,2025-10,Competitor_B,8,31
H128,2025-10,Apexacare,6,28
H128,2025-10,Competitor_A,7,33
H128,2025-10,Competitor_B,7,27
H129,2025-10,Apexacare,10,44
H129,2025-10,Competitor_A,13,58
H129,2025-10,Competitor_B,13,52
H130,2025-10,Apexacare,9,45
H130,2025-10,Competitor_A,6,27
H130,2025-10,Competitor_B,6,23
H131,2025-10,Apexacare,1,6
H131,2025-10,Competitor_A,3,11
H131,2025-10,Competitor_B,4,13
H132,2025-10,Apexacare,8,42
H132,2025-10,Competitor_A,5,27
H132,2025-10,Competitor_B,6,26
H133,2025-10,Apexacare,10,43
H133,2025-10,Competitor_A,4,19
H133,2025-10,Competitor_B,5,18
H134,2025-10,Apexacare,7,36
H134,2025-10,Competitor_A,4,22
H134,2025-10,Competitor_B,5,22
H135,2025-10,Apexacare,4,18
H135,2025-10,Competitor_A,3,12
H135,2025-10,Competitor_B,3,10
H136,2025-10,Apexacare,4,18
H136,2025-10,Competitor_A,6,28
H136,2025-10,Competitor_B,8,29
H137,2025-10,Apexacare,12,49
H137,2025-10,Competitor_A,16,67
H137,2025-10,Competitor_B,16,64
H138,2025-10,Apexacare,17,62
H138,2025-10,Competitor_A,13,48
H138,2025-10,Competitor_B,11,34
H139,2025-10,Apexacare,10,35
H139,2025-10,Competitor_A,12,42
H139,2025-10,Competitor_B,9,31
H140,2025-10,Apexacare,2,10
H140,2025-10,Competitor_A,5,26
H140,2025-10,Competitor_B,5,24
H141,2025-10,Apexacare,19,67
H141,2025-10,Competitor_A,18,65
H141,2025-10,Competitor_B,14,48
H142,2025-10,Apexacare,9,43
H142,2025-10,Competitor_A,8,36
H142,2025-10,Competitor_B,9,35
H143,2025-10,Apexacare,14,61
H143,2025-10,Competitor_A,12,51
H143,2025-10,Competitor_B,11,40
H144,2025-10,Apexacare,6,30
H144,2025-10,Competitor_A,8,41
H144,2025-10,Competitor_B,8,31
H145,2025-10,Apexacare,1,6
H145,2025-10,Competitor_A,1,4
H145,2025-10,Competitor_B,2,6
H146,2025-10,Apexacare,12,61
H146,2025-10,Competitor_A,7,39
H146,2025-10,Competitor_B,9,40
H147,2025-10,Apexacare,3,17
H147,2025-10,Competitor_A,4,20
H147,2025-10,Competitor_B,5,17
H148,2025-10,Apexacare,5,25
H148,2025-10,Competitor_A,4,20
H148,2025-10,Competitor_B,4,18
H149,2025-10,Apexacare,0,3
H149,2025-10,Competitor_A,1,5
H149,2025-10,Competitor_B,2,7
H150,2025-10,Apexacare,9,41
H150,2025-10,Competitor_A,6,25
H150,2025-10,Competitor_B,6,24
H151,2025-10,Apexacare,14,51
H151,2025-10,Competitor_A,8,30
H151,2025-10,Competitor_B,7,24
H152,2025-10,Apexacare,13,60
H152,2025-10,Competitor_A,6,26
H152,2025-10,Competitor_B,6,22
H153,2025-10,Apexacare,11,48
H153,2025-10,Competitor_A,6,28
H153,2025-10,Competitor_B,6,19
H154,2025-10,Apexacare,8,35
H154,2025-10,Competitor_A,5,25
H154,2025-10,Competitor_B,7,25
H155,2025-10,Apexacare,4,24
H155,2025-10,Competitor_A,5,29
H155,2025-10,Competitor_B,7,27
H156,2025-10,Apexacare,16,61
H156,2025-10,Competitor_A,14,54
H156,2025-10,Competitor_B,15,53
H157,2025-10,Apexacare,3,14
H157,2025-10,Competitor_A,3,15
H157,2025-10,Competitor_B,3,15
H158,2025-10,Apexacare,16,65
H158,2025-10,Competitor_A,8,34
H158,2025-10,Competitor_B,8,27
H159,2025-10,Apexacare,8,41
H159,2025-10,Competitor_A,6,32
H159,2025-10,Competitor_B,8,32
H160,2025-10,Apexacare,10,40
H160,2025-10,Competitor_A,8,33
H160,2025-10,Competitor_B,9,32
H161,2025-10,Apexacare,12,58
H161,2025-10,Competitor_A,10,52
H161,2025-10,Competitor_B,10,43
H162,2025-10,Apexacare,2,10
H162,2025-10,Competitor_A,1,4
H162,2025-10,Competitor_B,2,5
H163,2025-10,Apexacare,5,24
H163,2025-10,Competitor_A,4,19
H163,2025-10,Competitor_B,4,14
H164,2025-10,Apexacare,10,41
H164,2025-10,Competitor_A,8,35
H164,2025-10,Competitor_B,8,32
H165,2025-10,Apexacare,18,69
H165,2025-10,Competitor_A,11,40
H165,2025-10,Competitor_B,11,38
H166,2025-10,Apexacare,2,10
H166,2025-10,Competitor_A,6,23
H166,2025-10,Competitor_B,6,18
H167,2025-10,Apexacare,11,40
H167,2025-10,Competitor_A,15,57
H167,2025-10,Competitor_B,16,55
H168,2025-10,Apexacare,12,51
H168,2025-10,Competitor_A,8,35
H168,2025-10,Competitor_B,10,34
H169,2025-10,Apexacare,2,8
H169,2025-10,Competitor_A,3,14
H169,2025-10,Competitor_B,3,10
H170,2025-10,Apexacare,9,41
H170,2025-10,Competitor_A,7,35
H170,2025-10,Competitor_B,7,29
H171,2025-10,Apexacare,15,58
H171,2025-10,Competitor_A,12,47
H171,2025-10,Competitor_B,12,45
H172,2025-10,Apexacare,11,50
H172,2025-10,Competitor_A,7,35
H172,2025-10,Competitor_B,8,34
H173,2025-10,Apexacare,12,59
H173,2025-10,Competitor_A,9,49
H173,2025-10,Competitor_B,10,44
H174,2025-10,Apexacare,21,71
H174,2025-10,Competitor_A,9,31
H174,2025-10,Competitor_B,7,24
H175,2025-10,Apexacare,18,73
H175,2025-10,Competitor_A,11,45
H175,2025-10,Competitor_B,9,36
H176,2025-10,Apexacare,15,70
H176,2025-10,Competitor_A,12,59
H176,2025-10,Competitor_B,11,47
H177,2025-10,Apexacare,1,6
H177,2025-10,Competitor_A,1,7
H177,2025-10,Competitor_B,2,7
H178,2025-10,Apexacare,8,36
H178,2025-10,Competitor_A,9,36
H178,2025-10,Competitor_B,9,33
H179,2025-10,Apexacare,12,60
H179,2025-10,Competitor_A,5,26
H179,2025-10,Competitor_B,5,19
H180,2025-10,Apexacare,14,51
H180,2025-10,Competitor_A,9,31
H180,2025-10,Competitor_B,8,26
H181,2025-10,Apexacare,11,43
H181,2025-10,Competitor_A,10,37
H181,2025-10,Competitor_B,10,34
H182,2025-10,Apexacare,16,58
H182,2025-10,Competitor_A,11,41
H182,2025-10,Competitor_B,11,36
H183,2025-10,Apexacare,6,22
H183,2025-10,Competitor_A,3,12
H183,2025-10,Competitor_B,4,14
H184,2025-10,Apexacare,10,40
H184,2025-10,Competitor_A,12,47
H184,2025-10,Competitor_B,10,39
H185,2025-10,Apexacare,10,40
H185,2025-10,Competitor_A,9,36
H185,2025-10,Competitor_B,9,29
H186,2025-10,Apexacare,9,38
H186,2025-10,Competitor_A,11,45
H186,2025-10,Competitor_B,11,43
H187,2025-10,Apexacare,6,25
H187,2025-10,Competitor_A,14,57
H187,2025-10,Competitor_B,12,44
H188,2025-10,Apexacare,4,19
H188,2025-10,Competitor_A,5,25
H188,2025-10,Competitor_B,5,20
H189,2025-10,Apexacare,5,26
H189,2025-10,Competitor_A,5,25
H189,2025-10,Competitor_B,6,25
H190,2025-10,Apexacare,18,61
H190,2025-10,Competitor_A,15,51
H190,2025-10,Competitor_B,14,48
H191,2025-10,Apexacare,12,41
H191,2025-10,Competitor_A,11,39
H191,2025-10,Competitor_B,12,39
H192,2025-10,Apexacare,13,45
H192,2025-10,Competitor_A,12,41
H192,2025-10,Competitor_B,10,34
H193,2025-10,Apexacare,9,41
H193,2025-10,Competitor_A,7,33
H193,2025-10,Competitor_B,7,28
H194,2025-10,Apexacare,8,32
H194,2025-10,Competitor_A,7,30
H194,2025-10,Competitor_B,8,26
H195,2025-10,Apexacare,13,59
H195,2025-10,Competitor_A,7,34
H195,2025-10,Competitor_B,9,33
H196,2025-10,Apexacare,7,30
H196,2025-10,Competitor_A,9,38
H196,2025-10,Competitor_B,7,28
H197,2025-10,Apexacare,3,15
H197,2025-10,Competitor_A,4,17
H197,2025-10,Competitor_B,5,16
H198,2025-10,Apexacare,8,29
H198,2025-10,Competitor_A,8,30
H198,2025-10,Competitor_B,7,21
H199,2025-10,Apexacare,4,17
H199,2025-10,Competitor_A,7,27
H199,2025-10,Competitor_B,8,24
H200,2025-10,Apexacare,8,39
H200,2025-10,Competitor_A,7,34
H200,2025-10,Competitor_B,8,32
H201,2025-10,Apexacare,1,6
H201,2025-10,Competitor_A,1,5
H201,2025-10,Competitor_B,2,7
H202,2025-10,Apexacare,8,30
H202,2025-10,Competitor_A,8,29
H202,2025-10,Competitor_B,8,26
H203,2025-10,Apexacare,12,53
H203,2025-10,Competitor_A,12,54
H203,2025-10,Competitor_B,12,47
H204,2025-10,Apexacare,14,56
H204,2025-10,Competitor_A,9,36
H204,2025-10,Competitor_B,8,28
H205,2025-10,Apexacare,13,62
H205,2025-10,Competitor_A,9,43
H205,2025-10,Competitor_B,7,31
H206,2025-10,Apexacare,11,47
H206,2025-10,Competitor_A,13,54
H206,2025-10,Competitor_B,11,39
H207,2025-10,Apexacare,9,38
H207,2025-10,Competitor_A,6,24
H207,2025-10,Competitor_B,6,22
H208,2025-10,Apexacare,7,25
H208,2025-10,Competitor_A,4,15
H208,2025-10,Competitor_B,4,14
H209,2025-10,Apexacare,12,58
H209,2025-10,Competitor_A,6,29
H209,2025-10,Competitor_B,5,21
H210,2025-10,Apexacare,5,19
H210,2025-10,Competitor_A,4,17
H210,2025-10,Competitor_B,5,18
H211,2025-10,Apexacare,16,67
H211,2025-10,Competitor_A,7,30
H211,2025-10,Competitor_B,6,23
H212,2025-10,Apexacare,15,61
H212,2025-10,Competitor_A,18,72
H212,2025-10,Competitor_B,18,67
H213,2025-10,Apexacare,6,30
H213,2025-10,Competitor_A,5,25
H213,2025-10,Competitor_B,5,21
H214,2025-10,Apexacare,7,29
H214,2025-10,Competitor_A,3,13
H214,2025-10,Competitor_B,4,15
H215,2025-10,Apexacare,8,28
H215,2025-10,Competitor_A,4,15
H215,2025-10,Competitor_B,4,11
H216,2025-10,Apexacare,17,73
H216,2025-10,Competitor_A,8,35
H216,2025-10,Competitor_B,6,24
H217,2025-10,Apexacare,3,16
H217,2025-10,Competitor_A,2,10
H217,2025-10,Competitor_B,3,8
H218,2025-10,Apexacare,20,69
H218,2025-10,Competitor_A,14,47
H218,2025-10,Competitor_B,11,37
H219,2025-10,Apexacare,12,60
H219,2025-10,Competitor_A,11,52
H219,2025-10,Competitor_B,11,48
H220,2025-10,Apexacare,2,10
H220,2025-10,Competitor_A,1,5
H220,2025-10,Competitor_B,2,4
H221,2025-10,Apexacare,11,46
H221,2025-10,Competitor_A,10,44
H221,2025-10,Competitor_B,11,42
H222,2025-10,Apexacare,15,74
H222,2025-10,Competitor_A,10,49
H222,2025-10,Competitor_B,8,37
H223,2025-10,Apexacare,21,80
H223,2025-10,Competitor_A,13,50
H223,2025-10,Competitor_B,12,41
H224,2025-10,Apexacare,4,14
H224,2025-10,Competitor_A,3,12
H224,2025-10,Competitor_B,3,10
H225,2025-10,Apexacare,10,42
H225,2025-10,Competitor_A,10,40
H225,2025-10,Competitor_B,8,30
H226,2025-10,Apexacare,4,18
H226,2025-10,Competitor_A,3,16
H226,2025-10,Competitor_B,5,17
H227,2025-10,Apexacare,14,64
H227,2025-10,Competitor_A,15,68
H227,2025-10,Competitor_B,13,57
H228,2025-10,Apexacare,8,34
H228,2025-10,Competitor_A,4,17
H228,2025-10,Competitor_B,5,17
H229,2025-10,Apexacare,9,42
H229,2025-10,Competitor_A,7,34
H229,2025-10,Competitor_B,8,29
H230,2025-10,Apexacare,10,45
H230,2025-10,Competitor_A,10,44
H230,2025-10,Competitor_B,10,37
H231,2025-10,Apexacare,5,23
H231,2025-10,Competitor_A,8,37
H231,2025-10,Competitor_B,10,35
H232,2025-10,Apexacare,16,61
H232,2025-10,Competitor_A,11,43
H232,2025-10,Competitor_B,10,36
H233,2025-10,Apexacare,13,49
H233,2025-10,Competitor_A,9,33
H233,2025-10,Competitor_B,10,32
H234,2025-10,Apexacare,25,100
H234,2025-10,Competitor_A,13,54
H234,2025-10,Competitor_B,13,46
H235,2025-10,Apexacare,18,67
H235,2025-10,Competitor_A,13,47
H235,2025-10,Competitor_B,11,38
H236,2025-10,Apexacare,6,32
H236,2025-10,Competitor_A,5,25
H236,2025-10,Competitor_B,6,23
H237,2025-10,Apexacare,6,26
H237,2025-10,Competitor_A,4,17
H237,2025-10,Competitor_B,5,17
H238,2025-10,Apexacare,4,16
H238,2025-10,Competitor_A,5,21
H238,2025-10,Competitor_B,4,17
H239,2025-10,Apexacare,8,33
H239,2025-10,Competitor_A,9,40
H239,2025-10,Competitor_B,8,32
H240,2025-10,Apexacare,1,6
H240,2025-10,Competitor_A,1,5
H240,2025-10,Competitor_B,2,6
H241,2025-10,Apexacare,9,36
H241,2025-10,Competitor_A,6,26
H241,2025-10,Competitor_B,8,26
H242,2025-10,Apexacare,2,11
H242,2025-10,Competitor_A,2,12
H242,2025-10,Competitor_B,3,11
H243,2025-10,Apexacare,9,40
H243,2025-10,Competitor_A,6,26
H243,2025-10,Competitor_B,5,18
H244,2025-10,Apexacare,13,46
H244,2025-10,Competitor_A,13,48
H244,2025-10,Competitor_B,13,46
H245,2025-10,Apexacare,3,19
H245,2025-10,Competitor_A,3,19
H245,2025-10,Competitor_B,5,16
H246,2025-10,Apexacare,7,35
H246,2025-10,Competitor_A,3,16
H246,2025-10,Competitor_B,4,17
H247,2025-10,Apexacare,7,33
H247,2025-10,Competitor_A,6,29
H247,2025-10,Competitor_B,5,22
H248,2025-10,Apexacare,5,27
H248,2025-10,Competitor_A,3,17
H248,2025-10,Competitor_B,5,16
H249,2025-10,Apexacare,17,70
H249,2025-10,Competitor_A,12,48
H249,2025-10,Competitor_B,12,42
H250,2025-10,Apexacare,7,34
H250,2025-10,Competitor_A,6,29
H250,2025-10,Competitor_B,7,25
H251,2025-10,Apexacare,10,51
H251,2025-10,Competitor_A,5,26
H251,2025-10,Competitor_B,6,28
H252,2025-10,Apexacare,19,68
H252,2025-10,Competitor_A,15,55
H252,2025-10,Competitor_B,15,48
H253,2025-10,Apexacare,10,48
H253,2025-10,Competitor_A,10,49
H253,2025-10,Competitor_B,9,35
H254,2025-10,Apexacare,1,9
H254,2025-10,Competitor_A,1,5
H254,2025-10,Competitor_B,2,6
H255,2025-10,Apexacare,7,31
H255,2025-10,Competitor_A,7,31
H255,2025-10,Competitor_B,8,33
H256,2025-10,Apexacare,3,16
H256,2025-10,Competitor_A,2,14
H256,2025-10,Competitor_B,3,10
H257,2025-10,Apexacare,10,35
H257,2025-10,Competitor_A,14,49
H257,2025-10,Competitor_B,11,36
H258,2025-10,Apexacare,14,54
H258,2025-10,Competitor_A,19,74
H258,2025-10,Competitor_B,15,52
H259,2025-10,Apexacare,9,42
H259,2025-10,Competitor_A,10,47
H259,2025-10,Competitor_B,9,37
H260,2025-10,Apexacare,1,9
H260,2025-10,Competitor_A,1,5
H260,2025-10,Competitor_B,2,6
H261,2025-10,Apexacare,7,30
H261,2025-10,Competitor_A,11,46
H261,2025-10,Competitor_B,11,38
H262,2025-10,Apexacare,3,11
H262,2025-10,Competitor_A,5,19
H262,2025-10,Competitor_B,5,15
H263,2025-10,Apexacare,5,21
H263,2025-10,Competitor_A,9,42
H263,2025-10,Competitor_B,10,42
H264,2025-10,Apexacare,2,11
H264,2025-10,Competitor_A,2,11
H264,2025-10,Competitor_B,3,10
H265,2025-10,Apexacare,6,30
H265,2025-10,Competitor_A,5,26
H265,2025-10,Competitor_B,6,24
H266,2025-10,Apexacare,17,72
H266,2025-10,Competitor_A,13,57
H266,2025-10,Competitor_B,13,51
H267,2025-10,Apexacare,7,36
H267,2025-10,Competitor_A,7,35
H267,2025-10,Competitor_B,9,34
H268,2025-10,Apexacare,7,37
H268,2025-10,Competitor_A,10,50
H268,2025-10,Competitor_B,11,48
H269,2025-10,Apexacare,5,21
H269,2025-10,Competitor_A,15,60
H269,2025-10,Competitor_B,13,45
H270,2025-10,Apexacare,8,35
H270,2025-10,Competitor_A,5,22
H270,2025-10,Competitor_B,6,18
H271,2025-10,Apexacare,21,83
H271,2025-10,Competitor_A,13,53
H271,2025-10,Competitor_B,15,54
H272,2025-10,Apexacare,9,33
H272,2025-10,Competitor_A,9,33
H272,2025-10,Competitor_B,9,30
H273,2025-10,Apexacare,13,51
H273,2025-10,Competitor_A,12,47
H273,2025-10,Competitor_B,10,35
H274,2025-10,Apexacare,6,31
H274,2025-10,Competitor_A,7,34
H274,2025-10,Competitor_B,6,25
H275,2025-10,Apexacare,11,51
H275,2025-10,Competitor_A,5,22
H275,2025-10,Competitor_B,5,22
H276,2025-10,Apexacare,10,36
H276,2025-10,Competitor_A,13,47
H276,2025-10,Competitor_B,11,36
H277,2025-10,Apexacare,4,22
H277,2025-10,Competitor_A,6,29
H277,2025-10,Competitor_B,8,29
H278,2025-10,Apexacare,6,31
H278,2025-10,Competitor_A,3,16
H278,2025-10,Competitor_B,4,13
H279,2025-10,Apexacare,7,29
H279,2025-10,Competitor_A,8,33
H279,2025-10,Competitor_B,7,28
H280,2025-10,Apexacare,17,73
H280,2025-10,Competitor_A,9,37
H280,2025-10,Competitor_B,8,30
H281,2025-10,Apexacare,16,57
H281,2025-10,Competitor_A,13,46
H281,2025-10,Competitor_B,14,44
H282,2025-10,Apexacare,1,6
H282,2025-10,Competitor_A,1,7
H282,2025-10,Competitor_B,2,7
H283,2025-10,Apexacare,6,22
H283,2025-10,Competitor_A,6,21
H283,2025-10,Competitor_B,5,17
H284,2025-10,Apexacare,3,16
H284,2025-10,Competitor_A,3,14
H284,2025-10,Competitor_B,4,12
H285,2025-10,Apexacare,14,60
H285,2025-10,Competitor_A,11,48
H285,2025-10,Competitor_B,12,46
H286,2025-10,Apexacare,18,64
H286,2025-10,Competitor_A,11,40
H286,2025-10,Competitor_B,10,31
H287,2025-10,Apexacare,9,45
H287,2025-10,Competitor_A,9,48
H287,2025-10,Competitor_B,9,40
H288,2025-10,Apexacare,10,42
H288,2025-10,Competitor_A,6,26
H288,2025-10,Competitor_B,7,22
H289,2025-10,Apexacare,7,33
H289,2025-10,Competitor_A,8,37
H289,2025-10,Competitor_B,7,26
H290,2025-10,Apexacare,4,20
H290,2025-10,Competitor_A,3,17
H290,2025-10,Competitor_B,5,17
H291,2025-10,Apexacare,11,47
H291,2025-10,Competitor_A,15,65
H291,2025-10,Competitor_B,12,48
H292,2025-10,Apexacare,3,16
H292,2025-10,Competitor_A,2,11
H292,2025-10,Competitor_B,2,11
H293,2025-10,Apexacare,18,80
H293,2025-10,Competitor_A,15,67
H293,2025-10,Competitor_B,12,51
H294,2025-10,Apexacare,17,62
H294,2025-10,Competitor_A,16,57
H294,2025-10,Competitor_B,12,41
H295,2025-10,Apexacare,6,29
H295,2025-10,Competitor_A,6,29
H295,2025-10,Competitor_B,6,26
H296,2025-10,Apexacare,14,61
H296,2025-10,Competitor_A,11,50
H296,2025-10,Competitor_B,11,43
H297,2025-10,Apexacare,13,49
H297,2025-10,Competitor_A,11,45
H297,2025-10,Competitor_B,9,32
H298,2025-10,Apexacare,12,47
H298,2025-10,Competitor_A,6,25
H298,2025-10,Competitor_B,8,24
H299,2025-10,Apexacare,10,42
H299,2025-10,Competitor_A,11,47
H299,2025-10,Competitor_B,9,37
H300,2025-10,Apexacare,7,38
H300,2025-10,Competitor_A,7,37
H300,2025-10,Competitor_B,7,33
H301,2025-10,Apexacare,3,18
H301,2025-10,Competitor_A,3,16
H301,2025-10,Competitor_B,3,14
